ECG	Heart Rate
-0.261536	130.719
-0.262146	130.719
-0.262451	130.719
-0.263062	130.719
-0.263367	130.719
-0.263367	130.719
-0.263367	130.719
-0.263062	130.719
-0.262451	130.719
-0.261841	130.719
-0.26062	130.719
-0.259094	130.719
-0.257263	130.719
-0.255432	130.719
-0.253601	130.719
-0.252075	130.719
-0.250854	130.719
-0.249939	130.719
-0.249329	130.719
-0.249329	130.719
-0.250549	130.719
-0.25238	130.719
-0.255737	130.719
-0.26001	130.719
-0.265503	130.719
-0.272522	130.719
-0.281067	130.719
-0.290833	130.719
-0.301514	130.719
-0.312805	130.719
-0.324707	130.719
-0.336609	130.719
-0.348206	130.719
-0.359802	130.719
-0.371094	130.719
-0.38208	130.719
-0.392151	130.719
-0.401306	130.719
-0.40863	130.719
-0.413818	130.719
-0.415649	130.719
-0.414124	130.719
